Nike;Dunk Low 3D Swoosh;290 CHF
Nike;Air Max BW White Persian Violet;200 CHF
Air Jordan;Air Jordan 1 Low SE Crater University Blue;185 CHF
Air Jordan;Air Jordan 1 Mid Coral Chalk Pink;200 CHF
Nike;Dunk Low NBA 75th Anniversary Brooklyn Nets;155 CHF
Air Jordan;Air Jordan 1 Low UNC (2021);475 CHF
Air Jordan;Air Jordan 6 Retro Travis Scott British Khaki;170 CHF
Nike;Air Force 1 Shadow Barely Green;155 CHF
Air Jordan;Air Jordan 1 Mid Turf Orange;300 CHF
Nike;Air Force 1 Low Stussy Black;230 CHF
Air Jordan;Air Jordan 11 Retro Jubilee 25th Anniversary;190 CHF
Air Jordan;Air Jordan 1 Mid SE Night Stadium;245 CHF
Salomon;Advanced XT-6 Gore-Tex Eden Green Ash;180 CHF
Nike;Air Force 1 Low Color of the Month Forest Green;195 CHF
Nike;Air Max 1 PRM State Blue;140 CHF
Adidas;Samba Jason Dill White Black;95 CHF
Air Jordan;Air Jordan 1 Mid SE Sport Spice;135 CHF
Air Jordan;Air Jordan 1 Elevate Low Neutral Grey;180 CHF
Air Jordan;Air Jordan 1 Retro High OG Twist 2.0;150 CHF
Nike;Air Force 1 High QS Patriots;175 CHF
Air Jordan;Air Jordan 1 Mid Chutney Taxi;0 CHF
Nike;Air Max Penny 1 PRM Photon Dust;140 CHF
Nike;Air Force 1 High University Blue;180 CHF
Nike;Air Max 1 White Bright Yellow;210 CHF
ASICS;UB3-S Gel-Nimbus 9 Kiko Kostadinov Piedmont Grey Aruba Blue;175 CHF
Nike;Dunk Low Chlorophyll;215 CHF
Air Jordan;Air Jordan 1 High Zoom CMFT Medium Grey;200 CHF
New Balance;2002R Navy Cream;
Air Jordan;Air Jordan 1 Retro High 85 Georgetown;210 CHF
Air Jordan;Air Jordan 1 Retro High OG Bordeaux;225 CHF
Air Jordan;Air Jordan 1 Low Hemp White;420 CHF
Nike;Dunk Low UNC;475 CHF
Air Jordan;Air Jordan 6 Retro Travis Scott British Khaki;220 CHF
Air Jordan;Air Jordan 1 Mid Barely Rose;285 CHF
Air Jordan;Air Jordan 1 Mid Carbon Fiber All-Star (2021);215 CHF
Air Jordan;Air Jordan 1 Mid SE Black Dark Beetroot;370 CHF
Adidas;Yeezy Boost 380 Calcite Glow;280 CHF
Air Jordan;Air Jordan 1 Retro High Satin Snake Chicago;185 CHF
Nike;Air Force 1 Low '07 LX White Onyx;450 CHF
Air Jordan;Air Jordan 11 Retro Bred;650 CHF
Air Jordan;Air Jordan 4 Retro Levi's Black;245 CHF
Adidas;Yeezy 500 Desert Rat Super Moon Yellow;140 CHF
ASICS;Gel-Kayano 14 Simply Taupe Oatmeal;160 CHF
Adidas;Gazelle 85 Olive Strata;400 CHF
New Balance;2002R JJJJound Storm Blue;250 CHF
Air Jordan;Air Jordan 1 Retro High OG Praline;130 CHF
Nike;Dunk Low Black Grey Orange;170 CHF
Adidas;Campus Bodega Beams Grey Four;330 CHF
Adidas;Yeezy 350 V2 Carbon Beluga;190 CHF
Nike;Air Max Plus Orange Blaze;245 CHF
Nike;Air Max Plus Icons Scream Green;190 CHF
New Balance;550 Aime Leon Dore Taupe Suede;155 CHF
New Balance;530 White Lemonade;155 CHF
New Balance;530 White Vibrant Apricot Silver Metallic;85 CHF
Air Jordan;Air Jordan 1 Low Alternate Bred Toe;225 CHF
New Balance;1906R Eclipse;140 CHF
Adidas;Samba Jason Dill White Black;170 CHF
Air Jordan;Air Jordan 1 Mid Triple Black (2022);185 CHF
Nike;Air Max 1’87 Safari Summit White;135 CHF
New Balance;327 Cream Yellow Red;125 CHF
Air Jordan;Air Jordan 1 Mid Alternate Bred (2022) Enfant (PS);195 CHF
Air Jordan;Air Jordan 1 Low SE Elevate Lucky Green;160 CHF
Nike;Dunk High LXX Black Flax;190 CHF
Nike;Dunk High Soulgoods Military Green;175 CHF
Air Jordan;Air Jordan 1 Mid SE Patchwork;160 CHF
Nike;Dunk Low Khaki Suede Gum;150 CHF
Nike;Air Force 1 High QS Patriots;180 CHF
Nike;Air Force 1 Low White Python;
New Balance;990 V3 Scarlet;160 CHF
New Balance;2002R Pocket Grey;155 CHF
Nike;Dunk High Premium EMB World Champ;270 CHF
New Balance;9060 Sea Salt;155 CHF
Nike;Dunk Low Reverse Panda;230 CHF
Nike;SB Dunk Low Pro St. Patrick's Day (2022);155 CHF
Nike;Air Force 1 Low Lavender;175 CHF
Nike;Dunk Low Chlorophyll;275 CHF
Air Jordan;Air Jordan 5 Low Clot;215 CHF
New Balance;550 Cream Black;200 CHF
Air Jordan;Air Jordan 1 Low Black Grey Pink;215 CHF
Air Jordan;Air Jordan 1 Element Gore-Tex Light Curry;300 CHF
Nike;Air Max BW Marina;185 CHF
Air Jordan;Air Jordan 1 Mid Light Orewood Brown;220 CHF
Air Jordan;Air Jordan 5 Retro Racer Blue;235 CHF
New Balance;2002R Suede Pack Forest Green;540 CHF
Nike;Dunk Low Off-White Lot 24;335 CHF
Nike;Air Zoom Tempo NEXT% Off-White Pink Glow;320 CHF
Adidas;Yeezy 500 Taupe Light;525 CHF
Nike;SB Dunk Low What The P-Rod;235 CHF
Adidas;Yeezy Slide Pure (First Release);225 CHF
Nike;Air Max 90 NRG Bacon (2021);240 CHF
Adidas;Yeezy Boost 380 Covellite;230 CHF
Air Jordan;Air Jordan 1 Retro High Patina;290 CHF
Nike;Air Force 1 Low Love Letter Valentine's Day (2021);480 CHF
Nike;SB Dunk Low Street Hawker (2021);355 CHF
Nike;Air Force 1 Low Pixel Desert Sand;205 CHF
Converse;Chuck Taylor All-Star 70s Hi Comme des Garçons PLAY Black;240 CHF
Air Jordan;Air Jordan 1 Mid White Shadow;345 CHF
Air Jordan;Air Jordan 1 Retro High Tokyo Bio Hack;200 CHF
Adidas;Superstar Sean Wotherspoon Superearth White;145 CHF
Converse;Run Star Hike Hi Black;155 CHF
Air Jordan;Air Jordan 1 Mid White Snakeskin;150 CHF
Air Jordan;Air Jordan 1 Low Triple Black;230 CHF
Air Jordan;Air Jordan 1 Mid SE Lightbulb;245 CHF
Air Jordan;Air Jordan 1 Retro High OG Court Purple White;870 CHF
Air Jordan;Air Jordan 4 Black Cat;2 150 CHF
Air Jordan;Air Jordan 1 Retro Low Travis Scott;400 CHF
Adidas;Yeezy Boost 350 V2 Cream/Triple White;500 CHF
Adidas;Yeezy Boost 350 V2 Black (Non-Reflective);
Nike;Dunk Low Halloween I Am Fearless;200 CHF
Adidas;Response CL Bad Bunny Paso Fino;210 CHF
New Balance;1906R Volt Black;140 CHF
Adidas;Handball Spezial Cloud White;225 CHF
Nike;Air Footscape Woven Cow Print;190 CHF
Nike;Mac Attack SQ SP White Black;295 CHF
Air Jordan;Air Jordan 1 Elevate High Union Bephie's Beauty Supply Kinetic Green;195 CHF
ASICS;Gel-Kayano 14 Olive Grey;255 CHF
ASICS;Gel-Kayano 14 Light Sage;150 CHF
Nike;Dunk Low White Hyper Royal;210 CHF
New Balance;860 V2 Mars;225 CHF
Adidas;Campus 80s Bape Brown;190 CHF
Nike;Air Ship PE SP Tech Grey;250 CHF
Adidas;Orketro Sean Wotherspoon Off White;210 CHF
Nike;Air Max 1 '86 OG Big Bubble Lost Sketch;135 CHF
Nike;J Force 1 Low Jacquemus Black;260 CHF
Air Jordan;Air Jordan 1 Zoom CMFT 2 Teyana Taylor A Rose From Harlem;150 CHF
Air Jordan;Air Jordan 1 Retro High OG Craft Vibrations Of Naija;140 CHF
Air Jordan;Air Jordan 1 Mid Infrared 23;140 CHF
New Balance;530 White Cosmic Jade;155 CHF
Nike;Cortez Sail Gorge Green;175 CHF
Nike;Air Max 1 White University Red Enfant;145 CHF
Nike;Cortez Light Orewood Brown;300 CHF
New Balance;2002R Gore-Tex Navy Arctic Grey;140 CHF
Converse;One Star Pro OX Patta 4 Leaf Clover;180 CHF
Nike;Dunk High Psychic Purple;230 CHF
Salomon;XT-6 White Lunar Rock;175 CHF
Nike;Air Force 1 Low '07 Multi-Color Gradient;95 CHF
Adidas;Gazelle Clear Sky;175 CHF
Air Jordan;Air Jordan 1 Mid Palomino;190 CHF
Nike;Air Force 1 '07 LX Low Command Force Summit White Black;120 CHF
Nike;Air Jordan 1 Mid True Blue Enfant (PS);110 CHF
Nike;Dunk Low Mineral Teal Enfant (PS);125 CHF
Air Jordan;Air Jordan 1 High Retro OG True Blue Bébé (TD);165 CHF
New Balance;327 Military Green;0 CHF
New Balance;327 Moonbeam Oak Leaf Green;160 CHF
New Balance;327 Sea Salt White;170 CHF
Air Jordan;Air Jordan 1 Retro High OG Twist 2.0 Enfant (PS);260 CHF
Air Jordan;Air Jordan 13 Retro University Blue;175 CHF
Air Jordan;Air Jordan 1 Mid SE Tartan Swoosh;
Nike;Air Force 1 Low ’07 Triple White Enfant (PS);185 CHF
New Balance;550 Natural Indigo Suede;150 CHF
New Balance;550 Marquette;255 CHF
New Balance;993 Made In USA Joe Freshgoods Arctic Blue;145 CHF
Air Jordan;Air Jordan 1 Retro High OG Vachetta Tan (Heirloom);150 CHF
Nike;Air Force 1 Low Retro West Indies (2022);225 CHF
Air Jordan;Air Jordan 1 High OG Utility White Black;160 CHF
Nike;Air Force 1 Low PLT.AF.ORM Atmosphere Pink Oxford;200 CHF
Nike;Air Force 1 Low ‘07 Color of the Month Varsity Royal Gum;190 CHF
New Balance;550 White Scarlet Pink;210 CHF
Air Jordan;Air Jordan 1 Low Golf Copa;0 CHF
New Balance;550 Premium White Grey;205 CHF
Nike;Air Force 1 Mid Chocolate;255 CHF
Nike;SB Dunk Low Valour Blue Team Maroon;335 CHF
New Balance;990 V3 Made USA Teddy Santis Sea Salt;260 CHF
Nike;Air Force 1 Mid Off-White Clear White;250 CHF
Nike;Air Force 1 Mid Off-White Clear Black;0 CHF
Nike;Dunk Low SE Sun Club;345 CHF
Adidas;Yeezy 500 Granite;120 CHF
Adidas;Forum Low White Royal Blue;170 CHF
Nike;Air Force 1 Shadow Sail Hemp;180 CHF
New Balance;2002R Bryant Giles;175 CHF
Air Jordan;Air Jordan 1 Mid Slim Vortex;155 CHF
Nike;Dunk High Retro Re-Raw Halloween (2021);170 CHF
Air Jordan;Air Jordan 1 Retro Low Golf Shadow;175 CHF
Nike;Air Trainer 1 SP Coriander;320 CHF
Adidas;Yeezy 350 V2 CMPCT Slate Red;165 CHF
New Balance;2002R Suede Pack Deep Ocean Grey;190 CHF
Air Jordan;Air Jordan 1 Low Golf Wolf Grey;170 CHF
Air Jordan;Air Jordan 1 Low Black University Blue;295 CHF
Air Jordan;Air Jordan 1 High Element Gore Tex Light Bone;160 CHF
Nike;Air Force 1 Low Next Nature White Pale Coral;145 CHF
Nike;Blazer Low Sacai Kaws Blue;340 CHF
Adidas;Yeezy 700 Faded Azure;135 CHF
Air Jordan;Air Jordan 1 Mid SE Barcelona Sweater;250 CHF
Nike;Air Force 1 Low Experimental Halloween;315 CHF
Adidas;Yeezy Boost 380 Pyrite;255 CHF
Air Jordan;Air Jordan 1 High OG Prototype;250 CHF
Air Jordan;Air Jordan 1 Retro AJKO Storm Blue;210 CHF
Air Jordan;Air Jordan 1 Mid SE Brushstroke;
Nike;Dunk Low Purple Pulse;215 CHF
Air Jordan;Air Jordan 1 Low Black White Particle Grey;180 CHF
Nike;Air Huarache Pink Glaze;150 CHF
Nike;Dunk High Fragment Design Beijing (2021);410 CHF
Nike;Dunk Low Olive Brown Orange;235 CHF
Air Jordan;Air Jordan 1 Mid To My First Coach;270 CHF
Air Jordan;Air Jordan 1 Low Light Arctic Rose;170 CHF
Nike;Air Max Pre-Day Light Liquid Lime;240 CHF
Adidas;Yeezy Boost 380 Covellite;230 CHF
New Balance;327 Casablanca Holly Green;360 CHF
Adidas;Yeezy Boost 350 V2 Ash Pearl;395 CHF
Adidas;Yeezy 700 V3 Kyanite;215 CHF
Air Jordan;Air Jordan 6 Retro Carmine (2021);230 CHF
Air Jordan;Air Jordan 1 Mid Signal Blue;440 CHF
Air Jordan;Air Jordan 4 Retro SE Deep Ocean;375 CHF
Air Jordan;Air Jordan 1 Mid Grey Camo;170 CHF
Air Jordan;Air Jordan 1 Mid SE Red Quilt;600 CHF
Air Jordan;Air Jordan 5 Retro Off-White Sail;230 CHF
Air Jordan;Air Jordan 1 Mid SE White Laser Orange Lucky Green;345 CHF
Adidas;Yeezy Boost 350 V2 Carbon;215 CHF
Air Jordan;Air Jordan 1 Retro High Zoom Space Hippie;150 CHF
Air Jordan;Air Jordan 1 Low Reverse Bred;1 695 CHF
Air Jordan;Air Jordan 4 Retro Off-White Sail;1 630 CHF
Nike;SB Dunk Low Ben \u0026 Jerry's Chunky Dunky;210 CHF
Nike;Air Max 2090 White;370 CHF
Nike;LD Waffle Sacai Triple Black;870 CHF
Air Jordan;Air Jordan 4 Black Cat;195 CHF
Nike;Air Force 1 Shadow Triple Black;510 CHF
Air Jordan;Air Jordan 6 Travis Scott Medium Olive;220 CHF
Nike;Vapor Street Off-White Black Pink;400 CHF
Adidas;Yeezy Boost 350 V2 Cream/Triple White;510 CHF
Adidas;Yeezy 700 V2 Vanta;155 CHF
Nike;Air Force 1 Low ‘07 SE Sanddrift Gum Fleece;165 CHF
Air Jordan;Air Jordan 1 Low Electric Violet;250 CHF
Adidas;Yeezy Boost 350 Pirate Black;175 CHF
Nike;Dunk Low Chenille Swoosh Grey Black;150 CHF
Adidas;Gazelle Bold Wild Pink;180 CHF
ASICS;Gel-NYC Ivory Clay Grey;175 CHF
Air Jordan;Air Jordan 1 Low SE Craft Cement Grey;260 CHF
New Balance;9060 December Sky;
Adidas;Campus 00s Crystal White Preloved Blue;115 CHF
Nike;Dunk Low UNLV Satin;185 CHF
New Balance;530 Cream Beige;150 CHF
Air Jordan;Air Jordan 1 Elevate High Atmosphere;170 CHF
Nike;Air Force 1 Low '07 Gorge Green;245 CHF
Nike;Air Max 95 Black Earth;140 CHF
Air Jordan;Air Jordan 1 Mid Alternate Bred (2022);150 CHF
Air Jordan;Air Jordan 4 Retro Infrared Enfant (PS);270 CHF
Air Jordan;Air Jordan 1 Mid Apricot Orange;245 CHF
Nike;Air Max Plus Sail Team Red;95 CHF
New Balance;550 White Pink Sea Salt;380 CHF
Nike;SB Dunk Low Concepts Orange Lobster;145 CHF
Air Jordan;Air Jordan 1 Mid Cherrywood Red;195 CHF
Nike;Air Max 97 OG Silver Bullet (2022);270 CHF
Nike;Air Max 95 Dark Beetroot;150 CHF
New Balance;2002R Light Bone Aluminium;270 CHF
Air Jordan;Air Jordan 11 Low 72-10;215 CHF
Nike;Air Max 95 Rough Green;165 CHF
Nike;Air Force 1 Low '07 FM Cut Out Swoosh White Game Royal;215 CHF
Nike;Air Max Plus White;330 CHF
Nike;Air Max BW Persian Violet;215 CHF
Air Jordan;Air Jordan 1 Low Canyon Rust;215 CHF
Nike;SB Dunk Low Crater;195 CHF
Adidas;Samba Khaki Gum;200 CHF
ASICS;Gel-Kayano 14 Bright Lime Midnight;200 CHF
ASICS;Gel-NYC Moss Forest;340 CHF
New Balance;1906R Ganni Sail;300 CHF
Nike;SB Dunk Low Yuto Horigome;240 CHF
Nike;Air Max Plus SE Greyscale Cool Grey;180 CHF
Nike;Air Force 1 Low '07 Retro Color of the Month Jewel Swoosh University Red;260 CHF
Nike;Air Max Plus 3 Spider-Verse;170 CHF
Nike;Dunk Low Mini Swoosh Wolf Grey Game Royal;175 CHF
New Balance;550 White Shadow Grey;170 CHF
Air Jordan;Air Jordan 1 Elevate Low Black White;180 CHF
Adidas;Campus 00s Footwear White Core Black;140 CHF
Air Jordan;Air Jordan 1 Mid Wheat Watermelon;150 CHF
Nike;Dunk Low 85 Athletic Department;255 CHF
Nike;Air Max Plus Utility Black Olive;225 CHF
New Balance;550 Sea Salt Pine Green;200 CHF
Nike;Air Force 1 Low '07 SE 40th Anniversary Sail Team Red;
Nike;Air Force 1 Low Next Nature White Gold;210 CHF
Air Jordan;Air Jordan 1 High Retro OG Reverse Laney;300 CHF
Nike;Air Terra Forma Off-White Summit White Psychic Purple;180 CHF
Nike;Air Max 1 PRM Duck Anthracite;285 CHF
New Balance;990V3 - Made In USA Cream Blue;105 CHF
Nike;Dunk Low Black White Bébé (TD);150 CHF
Air Jordan;Air Jordan 1 High OG Stash Metallic Gold;190 CHF
Nike;Air Force 1 Low Grey Volt;150 CHF
New Balance;2002R Truffle;350 CHF
Adidas;Forum Buckle Low Bad Bunny Blue Tint;255 CHF
New Balance;2002R Black Dark Grey;155 CHF
Nike;Dunk Low Safari;200 CHF
Air Jordan;Air Jordan 1 Mid SE Homage;125 CHF
Nike;Dunk Low NH Cacao Wow;200 CHF
Air Jordan;Air Jordan 1 Mid SE Zen Master;305 CHF
Nike;Dunk Low Disrupt 2 Pale Ivory Black;220 CHF
Nike;Air Trainer 1 Chlorophyll;205 CHF
Air Jordan;Air Jordan 1 Retro High CO Japan Neutral Grey (2020);145 CHF
Nike;Air Force 1 Low '07 Essential White Worn Blue Paisley;170 CHF
Air Jordan;Air Jordan 1 Mid SE Siempre Familia;170 CHF
Nike;Blazer Low Off-White Black Green;130 CHF
Air Jordan;Air Jordan 1 Mid Reverse Bred;350 CHF
Air Jordan;Air Jordan 1 Retro High OG A Ma Maniére;585 CHF
Nike;Dunk Low Off-White Lot 25;210 CHF
Nike;Air Force 1 Low Happy Pineapple Cork;220 CHF
Nike;Blazer Low Sacai Iron Grey;225 CHF
Nike;SB Dunk High Hawaii;145 CHF
Nike;Dunk High All-Star 2021;195 CHF
Nike;Air Max 1 White Black Medium Olive;150 CHF
Air Jordan;Air Jordan 1 Low Triple White Patent Swoosh (2022);140 CHF
Adidas;Gazelle 85 Green White Gold Metallic;170 CHF
Air Jordan;Air Jordan 1 Mid Action Grape;180 CHF
Nike;Air Force 1 Low Shadow Sail Light Silver Citron Tint;180 CHF
Salomon;XT-4 OG OG Eden Bright Lime Green;235 CHF
Salomon;XT-6 Beluga Dull Gold;195 CHF
Nike;Air Max 1 Pale Ivory;215 CHF
Air Jordan;Air Jordan 1 Zoom CMFT 2 University Blue Grey;215 CHF
Nike;Air Max 1 Urawa (2023);135 CHF
Nike;Cortez Nylon Midnight Navy White;255 CHF
ASICS;GT-2160 Dime Cream Grey;
New Balance;550 White Cobalt Blue;230 CHF
New Balance;650 Aime Leon Dore Blue Haze;150 CHF
ASICS;Gel-1130 Beige Silver;510 CHF
Nike;SB Dunk Low Jarritos;165 CHF
Air Jordan;Air Jordan 1 Low Sport Blue Gym Red;145 CHF
Nike;Dunk Low LX Blue Suede;105 CHF
Air Jordan;Air Jordan 1 Low Lucky Green (PS) Enfant;170 CHF
Nike;Air Force 1 Low ‘07 LX Gorge Green;155 CHF
New Balance;530 White Sky Blue;165 CHF
Converse;Stüssy Chuck 70 Fossil;430 CHF
Adidas;Samba 8th Street Clarks Kith Beige;140 CHF
Adidas;Samba Leather Black White;240 CHF
Salomon;XT-6 Gore-Tex Black Lunar Rock;145 CHF
Adidas;Gazelle Collegiate Green;120 CHF
Nike;Dunk High Multi-Color Gradient;195 CHF
Nike;Air Force 1 Low Valentine's Day (2023);140 CHF
Air Jordan;Air Jordan 1 Mid SE Orange Suede;205 CHF
Nike;Zoom Vomero 5 SP Anthracite;180 CHF
Nike;Air Force 1 Low ‘07 LX Coconut;135 CHF
New Balance;327 True Camo Plum;270 CHF
New Balance;2002R The Basement Grey Sail Black;150 CHF
New Balance;2002R White Natural Indigo;170 CHF
New Balance;327 Moonbeam Classic Burgundy;250 CHF
Air Jordan;Air Jordan 1 Low SP Travis Scott Black Phantom Bébé (TD);210 CHF
Nike;Air Force 1 Low Ambush Game Royal;135 CHF
Nike;Air Max Plus PS Black Enfant (PS);210 CHF
Nike;Air Max 1 Burgundy Crush;130 CHF
Nike;Dunk Low Argon Enfant (PS);100 CHF
Nike;Dunk Low Black White (2022) Enfant (PS);210 CHF
Nike;Zoom Vomero 5 Oatmeal;220 CHF
Nike;Dunk High PRM Somos Familia;150 CHF
Nike;Dunk Low Disrupt 2 Black Dark Beetroot;150 CHF
Adidas;Samba Manchester;170 CHF
Nike;Dunk High Retro Grey Orange;150 CHF
Nike;Dunk Low Next Nature Dark Beetroot;320 CHF
New Balance;993 Made In USA Joe Freshgoods Sage;175 CHF
Nike;Air Force 1 High 40th Anniversary White Blue;220 CHF
Air Jordan;Air Jordan 1 Low Elevate Tan Suede;200 CHF
AUTRY;Medalist Leather Suede Low White;275 CHF
Air Jordan;Air Jordan 3 Retro Winterized Archeo Brown;
Nike;Dunk Low Magma Orange;260 CHF
Air Jordan;Air Jordan 12 Retro Black Taxi;245 CHF
Nike;Dunk Low size? Dark Driftwood;200 CHF
Nike;SB Dunk High FAUST Black Gold;140 CHF
Nike;Dunk Low Nike 101;200 CHF
Nike;Air Force 1 Low ‘07 Color of the Month University Red Gum;285 CHF
Adidas;Yeezy Foam RNNR MX Carbon;90 CHF
Air Jordan;Air Jordan 1 Low Electric Green;160 CHF
Nike;Cortez Union Lemon Frost;315 CHF
Nike;Air Max Sunder SP Comme des Garçons Homme Plus White;145 CHF
Nike;Dunk High Reverse Panda;165 CHF
Nike;Air Force 1 Low Platform Triple White;365 CHF
New Balance;9060 Joe Freshgoods Inside Voices Penny Cookie Pink;200 CHF
Air Jordan;Air Jordan 1 High OG Visionaire (Volt);270 CHF
Nike;NikeCraft Tom Sachs General Purpose Shoe Light Cream;165 CHF
Nike;Air Force 1 Low Our Force 1;170 CHF
Nike;Dunk Low Reverse Kentucky;210 CHF
New Balance;574 Yurt Salehe Bembury Black Team Royal;200 CHF
Nike;Air Max 1 SH Treeline (Skunk);200 CHF
Nike;Dunk High Clot Flux;180 CHF
Nike;Air Force 1 Low Pecan;260 CHF
Air Jordan;Air Jordan 1 High Element Gore-Tex Berry;450 CHF
Adidas;Yeezy Boost 350 V2 Core Black White (Oreo);200 CHF
Nike;Air Max 95 Ironstone;190 CHF
Air Jordan;Air Jordan 1 Mid SE Particle Grey;185 CHF
Nike;SB Dunk Low Paisley Brown;175 CHF
Nike;Air Max 90 Lucky Charm White;150 CHF
New Balance;2002R J.Crew Incense;175 CHF
Air Jordan;Air Jordan 6 Low Atmosphere;200 CHF
Nike;Dunk Low Scrap Phantom;310 CHF
Adidas;Yeezy 500 Ash Grey;280 CHF
Adidas;Yeezy Foam RNNR Vermillion;135 CHF
Adidas;Superstar Sean Wotherspoon Superearth Black;140 CHF
Nike;Dunk Low NBA 75th Anniversary Spurs;310 CHF
Air Jordan;Air Jordan 13 Retro Obsidian;200 CHF
Air Jordan;Air Jordan 1 Mid Corduroy;205 CHF
Nike;Dunk Low Next Nature (Pale Coral);625 CHF
Nike;Dunk Low Off-White Lot 22;170 CHF
Nike;Dunk High 1985 Red Acid Wash;210 CHF
Nike;Dunk High Light Chocolate;
Nike;Dunk Low PRM Cider;205 CHF
Air Jordan;Air Jordan 1 Mid Syracuse;225 CHF
Adidas;Yeezy Foam RNNR Ochre;305 CHF
Air Jordan;Air Jordan 3 Retro Racer Blue;160 CHF
Nike;Air Huarache OG Deep Magenta Aqua;165 CHF
Nike;Air Force 1 Shadow Cashmere;180 CHF
Nike;Air Max 90 NRG Shimmer Polka;0 CHF
Nike;Air Huarache OG White Black;195 CHF
Converse;Chuck Taylor All-Star 70s Hi Comme des Garçons PLAY Steel Grey;320 CHF
Nike;Dunk High Ambush Deep Royal Blue;250 CHF
Air Jordan;Air Jordan 1 Low SE Violet Shock White Black;265 CHF
Air Jordan;Air Jordan 1 Retro AJKO Chicago (2021);200 CHF
Nike;Dunk Low SE Free 99 Black;335 CHF
Adidas;Yeezy 700 Bright Blue;240 CHF
Nike;Dunk Low Michigan;260 CHF
Nike;Dunk Low Disrupt Summit White Ghost;405 CHF
Air Jordan;Air Jordan 1 Low PRM Smoke Grey Elephant;280 CHF
Adidas;Yeezy 450 Cloud White;200 CHF
Air Jordan;Air Jordan 1 Low Reverse Bred Pebbled Swoosh;400 CHF
Nike;Dunk Low SP City Market;260 CHF
Air Jordan;Air Jordan 1 Low All-Star (2021);170 CHF
Air Jordan;Air Jordan 1 Low University Gold;185 CHF
Air Jordan;Air Jordan 1 Mid Hyper Royal Tumbled Leather;195 CHF
Air Jordan;Air Jordan 3 Retro Cool Grey (2021);155 CHF
Nike;Dunk High PRM Dark Russet;175 CHF
Air Jordan;Air Jordan 1 Mid University Gold;165 CHF
Nike;SB Dunk Low Wheat;370 CHF
New Balance;992 Grey;80 CHF
Nike;Blazer Mid '77 Vintage Black Sail;250 CHF
Air Jordan;Air Jordan 1 Low Grey Camo;315 CHF
Nike;Dunk Low Veneer (2020);175 CHF
Air Jordan;Air Jordan 1 Mid Wheat;200 CHF
Converse;Chuck Taylor All-Star 70s Ox Comme des Garçons PLAY Black;205 CHF
Converse;Chuck Taylor All-Star 70s Ox Comme des Garçons PLAY White;240 CHF
Nike;Air Max 95 Denham;150 CHF
Nike;Air Max 1 Limeade (2020);410 CHF
Air Jordan;Air Jordan 3 Retro Fragment White Black;470 CHF
Nike;SB Dunk Low Pro Chicago;440 CHF
Adidas;Yeezy 700 V3 Arzareth;750 CHF
Air Jordan;Air Jordan 4 Retro Union Off Noir;
Nike;Dunk Low Veneer (2020);200 CHF
Converse;Chuck Taylor All-Star 70s Ox Comme des Garçons PLAY Black;205 CHF
Converse;Chuck Taylor All-Star 70s Ox Comme des Garçons PLAY White;240 CHF
Nike;Air Max 95 Denham;150 CHF
Nike;Air Max 1 Limeade (2020);410 CHF
Air Jordan;Air Jordan 3 Retro Fragment White Black;470 CHF
Nike;SB Dunk Low Pro Chicago;750 CHF
Air Jordan;Air Jordan 4 Retro Union Off Noir;790 CHF
Air Jordan;Air Jordan 4 Retro Metallic Orange;325 CHF
Adidas;Yeezy Boost 350 V2 Israfil;150 CHF
Air Jordan;Air Jordan 1 Low Triple White;0 CHF
Air Jordan;Air Jordan 1 Mid Starfish;155 CHF
Air Jordan;Air Jordan 1 Mid Dynamic Yellow;420 CHF
Adidas;Yeezy Boost 350 V2 Tail Light;600 CHF
Nike;LD Waffle Sacai White;340 CHF
Air Jordan;Air Jordan 1 Retro High OG Pine Green Black;470 CHF
Adidas;Yeezy 700 V3 Alvah;650 CHF
Air Jordan;Air Jordan 1 Retro High Rookie of the Year;195 CHF
Air Jordan;Air Jordan 1 Mid SE Red Stardust;155 CHF
Adidas;Gazelle Bold Core Black Lucid Blue;245 CHF
New Balance;1906R Black Grey;300 CHF
Nike;Air Max 1 Multi-Color;105 CHF
Air Jordan;Air Jordan 3 Retro Palomino (TD);210 CHF
Air Jordan;Air Jordan 1 Mid Cacao Wow;360 CHF
New Balance;1906R Ganni Yellow;210 CHF
Nike;Air Force 1 Low '07 White Dark Beetroot;125 CHF
Nike;Dunk Low White Blue Black;225 CHF
Air Jordan;Air Jordan 1 Zoom Air CMFT 2 Grey Gold;310 CHF
Nike;Air Max Plus 3 Aqua Gradient;370 CHF
Adidas;Yeezy 500 High Tactical Boot Utility Black;270 CHF
Air Jordan;Air Jordan 12 Field Purple;200 CHF
New Balance;2002R Eclipse Raincloud;170 CHF
ASICS;Gel-1130 Naked Sage Green;170 CHF
ASICS;GT-2160 White Shamrock Green;240 CHF
Salomon;XT-6 Plum Kitten;240 CHF
Salomon;XT-6 Dried Herb;180 CHF
Nike;Dunk Low Twist Panda;235 CHF
Air Jordan;Air Jordan 1 Elevate High Light Lilac Black Toe;125 CHF
Nike;Cortez Vivid Sulfur;200 CHF
New Balance;550 White Timberwolf;
Nike;Air Max 1 Clear Jade;180 CHF
Nike;Dunk Low Premium Sequoia;200 CHF
ASICS;Gel Nimbus 9 Cream Mineral Beige;165 CHF
Adidas;Superstar Ripple NSRC Core Black;110 CHF
Nike;M2K Tekno Black Volt;340 CHF
